title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3,
"
                            Beautiful 2 Bedroom apartment in Riverdale $2600.00 + utilitie
                        ","173 Withrow, M4K1E2, Toronto, ON",House,2600,2.00,1,43.6711697,-79.3461189,0,0,0,1,1,0,0,1200,0,1,80,92,82,https://i.ebayimg.com/00/s/NTk5WDgwMA==/z/~gMAAOSwwttfCkWb/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/~1IAAOSwJNxfCkW-/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/OsgAAOSwFOZfCkXG/$_2.JPG,
"
                            Beautiful 2 Bedroom apartment in Riverdale $2600.00 + utilitie
                        ","173 Withrow, M4K1E2, Toronto, ON",House,2600,2.00,1,43.6711697,-79.3461189,0,0,0,1,1,0,0,1200,0,1,80,92,82,https://i.ebayimg.com/00/s/NTk5WDgwMA==/z/~gMAAOSwwttfCkWb/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/~1IAAOSwJNxfCkW-/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/OsgAAOSwFOZfCkXG/$_2.JPG,
"
                            Spacious 2 bed 1 bath walk out basement apartment for rent!
                        ","Middleport Crescent, Scarborough, ON M1B 4L4, Canada",Basement,1700,2.00,1,43.8154555,-79.2159827,0,0,0,1,1,1,0,1200,0,1,29,72,54,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/AtMAAOSwCKBfCkNr/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/HeQAAOSwFSpfCkN9/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/jqgAAOSwjZ9fCkOJ/$_2.JPG,
"
                            High Park-Roncesvalles Large Main Flr August 1st
                        ","M6R2W2, Canada",Apartment,2800,1.00,1,43.6467366,-79.4539515,1,1,1,1,1,1,0,1000,0,0,34,92,82,https://i.ebayimg.com/00/s/MTEzNlg2NDA=/z/8sMAAOSwqTJfCjwr/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yW8AAOSwJ1NfCjwt/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/iOYAAOSw0ERfCjwz/$_2.JPG,
"
                            Big UNFURNISHED 1 Bedroom Apt available at Rogers/Dufferine
                        ",", M6E 4A4, Toronto, ON",Apartment,1445,1.00,1,43.6858336,-79.4494682,1,1,1,1,1,0,0,1000,0,1,58,74,72,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~gMAAOSwPNZfCjfo/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/728AAOSwxiFfCjfx/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/558AAOSwsktfCjgR/$_2.JPG,
"
                            Yonge and Eglinton, 63 Roehampton, Bach suite
                        ","63 Roehampton Avenue, Toronto, ON, M4P 1R1",Apartment,1525,1.00,1,43.7081182,-79.396487,0,0,1,1,0,0,0,380,0,1,96,91,70,https://i.ebayimg.com/00/s/MzM1WDUwMA==/z/hScAAOSw0~de4aD4/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z6YAAOSwUjJe4aEA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~MUAAOSwOPVe4aEA/$_2.JPG,
"
                            2BDRM in Etobicoke Furnished all included plus parking August 1
                        ","34 Penhurst Ave, Etobicoke, ON M8Y 3A9, Canada",Apartment,2549,2.00,1,43.6246876,-79.4999699,1,1,1,1,1,1,0,850,1,1,72,62,71,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/z~UAAOSww5lfCjec/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/KPAAAOSwWLRfCjct/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ksgAAOSwufRfCjcb/$_2.JPG,
"
                            One bedroom Etobicoke Furnished Parking all included August 1
                        ","34 Penhurst Ave, Etobicoke, ON M8Y 3A9, Canada",Apartment,1749,1.00,1,43.6246876,-79.4999699,1,1,1,1,1,1,0,680,1,1,72,62,71,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/nN0AAOSwCJ5fCjWH/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1sUAAOSw0oxfCjVn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/TDAAAOSwybRfCjVt/$_2.JPG,
"
                            Regency on Main - B5 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1650,1.00,1,43.256928,-79.875488,0,1,0,0,0,0,0,668,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/5JoAAOSwjOVe4XMY/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/69QAAOSwOWde4XMY/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/VgAAAOSwLcZe4XMh/$_2.PNG,
"
                            2 Bedroom 2 Bath basement apartment. Brand new reno. Close to UT
                        ",", toronto M2G2J6 ON, Canada",Apartment,2300,2.00,2,43.653226,-79.3831843,0,0,0,1,0,0,0,700,0,1,10,10,57,,,,
"
                            Fully Renovated 1Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,1795,1.00,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,725,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/6bQAAOSwvpde4aEQ/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/XGsAAOSwrWZe4aEQ/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/b8sAAOSwKVhe4aEP/$_2.JPG,
"
                            Fully Renovated 3Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,2395,3.00,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,1100,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/kMMAAOSw-XRe4aES/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/yZQAAOSwzhle4aES/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/hTgAAOSw0~de4aER/$_2.JPG,
"
                            Spacious & Bright Luxury Rental in the Heart Forest Hill! HUGE!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,4200,2.00,2,43.6858938,-79.4145591,0,1,1,1,0,0,1,1457,0,1,84,85,56,http://img.youtube.com/vi/https://vimeo.com/428203216/abeca7a408/0.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h9gAAOSw9uRfBMjF/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/Ri0AAOSwQE9fBMjE/$_2.JPG,
"
                            1 Bed + DEN! Bright Luxury Rental - 27th Floor! Amazing Views!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,2395,1.50,1,43.6858938,-79.4145591,0,1,1,1,0,0,1,620,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/CBIAAOSweYlfCMl6/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/vmEAAOSwUd9fCMl7/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/RpAAAOSwH4BfCMl3/$_2.JPG,
"
                            1 BEDROOM VICTORIA PARK AND LAWRENCE
                        ",", M1R1T3, SVCARBOROUGH, ON",Apartment,1500,1.00,1,43.7432452,-79.3097609,0,1,0,1,1,0,0,700,0,1,76,65,56,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/keAAAOSwKONfCixo/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MUgAAOSwO2BfCix0/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lqwAAOSwRopfCiy-/$_2.JPG,
"
                            High Park 2 bdrm. apt. renovated and all inclusive
                        ","74 Constance St, Toronto, ON M6R 1S6, Canada",Apartment,2095,2.00,15,43.6493691,-79.4534462,1,1,1,1,0,0,0,900,0,1,82,96,85,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8oUAAOSwL8RfCiqC/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/BzEAAOSwxL1fCiqP/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/-rAAAOSwD0dfCiro/$_2.JPG,
"
                            3 bed bsmt/high ceiling.  All utilities/Wifi RyersonUofTstudents
                        ","32 Bleecker St, Toronto, ON M4X 1L8, Canada",Apartment,3000,3.00,1,43.6640552,-79.372536,1,1,1,1,1,0,0,1000,1,1,93,86,75,https://i.ebayimg.com/00/s/ODAwWDU3MA==/z/goUAAOSwRDtfCiub/$_27.JPG,https://i.ebayimg.com/00/s/NjA1WDc1MA==/z/o~AAAOSw0itfCiuj/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDU5OA==/z/MxkAAOSwQjhfCiu0/$_2.JPG,
"
                            Bay & Wellesley: 1405- 1 Bedroom + Den 801 sf
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2508,1.50,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,801,0,1,98,95,75,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/sRcAAOSw21Fe5JaI/$_27.JPG,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/sjYAAOSwcN9e5JaK/$_2.JPG,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/M0QAAOSwSfVe5JaK/$_2.JPG,
"
                            Large 1 Bed 1 Bath : Unit # 1709 Bay & Wellesley
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2175,1.00,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,519,0,1,98,95,75,https://i.ebayimg.com/00/s/MTUwMFgxMTky/z/~BQAAOSwJLde5JaJ/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/p4YAAOSwgJNe5JaK/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/JbUAAOSwIiVe5JaL/$_2.JPG,
"
                            Bright and Beautiful Studio Apartment at Bay & Wellesley
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,1975,1.00,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,489,0,1,98,95,75,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/-1AAAOSwNnBe4Th6/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mgYAAOSwzEJe4Th6/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CbgAAOSwafNe4Th6/$_2.JPG,
"
                            Large 1 bedroom + den in Yorkville on Bay St -2105 / 801 sf
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2508,1.50,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,801,0,1,98,95,75,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/hcYAAOSwYvJe5JaL/$_27.JPG,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/kMIAAOSwL0xe5JaL/$_2.JPG,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/yzUAAOSwYzVe5JaM/$_2.JPG,
"
                            Dufferin & College - Apartment for rent - $3200 (utilities incl)
                        ","St Clarens Ave, Toronto, ON M6H 3W3, Canada",Apartment,3200,3.00,1,43.6518198,-79.4389713,1,1,1,1,1,0,0,1200,0,1,84,90,75,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/H-YAAOSwQjhfCg58/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/RUYAAOSwDaVfCg6B/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/qJAAAOSwzBNfCg6H/$_2.JPG,
"
                            4 bed/all inclusive furnished apt close to Ryerson UofT
                        ","32 Bleecker St, Toronto, ON M4X 1L8, Canada",Apartment,3500,4.00,1,43.6640552,-79.372536,1,1,1,1,1,0,0,900,1,1,93,86,75,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/NykAAOSw~1xfCidm/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/LJgAAOSwq7NfCij2/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/668AAOSwKZhfCij6/$_2.JPG,
"
                            1 bedroom apt for rent
                        ","460 Adelaide St E, Toronto, ON M5A 1N4, Canada",Apartment,1900,1.00,1,43.6527699,-79.3664874,1,1,1,1,1,0,1,570,1,1,94,98,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lnoAAOSwUkFfCiVr/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t9QAAOSwDTJfCiVu/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MeoAAOSw9tVfCiVx/$_2.JPG,
"
                            1Br downtown TO available immediately
                        ","2 Elm Grove Ave, Toronto, ON M6K 2J1, Canada",Apartment,1500,1.00,1,43.6387044,-79.4307301,1,1,1,0,0,0,0,500,0,1,80,88,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/YUIAAOSw3u9fCiOV/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y3AAAOSws8BfCiOY/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CrEAAOSw9eVfCiOa/$_2.JPG,
"
                            Bachelor Studio Apartment for Rent - Eglinton & Caledonia
                        ","2343 Eglinton Ave W, York, ON M6E 2L6, Canada",Apartment,899,1.00,1,43.6927221,-79.4625286,0,0,0,1,1,0,0,400,0,1,66,68,69,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jHEAAOSwk6RfCiKC/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/vq8AAOSwxH1fCiKR/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/SXAAAOSw7jtfCiKW/$_2.JPG,
"
                            **2 bdrm Little Italy - Trinity Bellwoods Newly Renoed**
                        ","Montrose Ave, Toronto, ON M6J 2T7, Canada",Apartment,2900,2.00,1,43.6522703,-79.4169064,0,0,1,1,1,0,0,900,0,0,88,83,63,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/IwQAAOSwiwpfCiJs/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/W0cAAOSwBRdfCiJi/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CrQAAOSwJ6tfCiJg/$_2.JPG,
"
                            HIgh Park 3 Bedroom!
                        ","Indian Rd, Toronto, ON M6R 2V5, Canada",Apartment,2400,3.00,1,43.643654,-79.45298,0,1,0,1,1,0,0,1500,0,0,29,86,82,http://img.youtube.com/vi/T_FkEDnZCiU/0.jpg,https://i.ebayimg.com/00/s/NTc2WDM2MA==/z/uBIAAOSwHEZe~h~7/$_2.JPG,https://i.ebayimg.com/00/s/MjgxWDM4NQ==/z/v0oAAOSw-ZFe~iCn/$_2.JPG,
"
                            **viewing Monday July 13** queen east bsmt apt
                        ",", TORONTO m5a3j8 ON, Canada",Apartment,1195,1.00,1,43.6574392,-79.358964,1,1,1,1,1,0,0,725,0,0,82,89,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dLQAAOSw0ERfCiDC/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6l0AAOSwfdhfCiDF/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2ekAAOSwhjBfCiDI/$_2.JPG,
"
                            Apartment for rent-High Park Area
                        ","137 Annette St, Toronto, ON M6P 1N9, Canada",Apartment,1500,1.00,1,43.6634445,-79.4657741,0,1,1,1,1,1,0,600,0,0,91,82,64,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/fUwAAOSwcKJfCh8r/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uPAAAOSwci5fCh9r/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y2wAAOSwF41fCh~~/$_2.JPG,
"
                            2+1 BR,2 Bth,Condo,Apartment,Toronto,North York, Bayview village
                        ","15 Rean Dr, North York, ON M2K 0A7, Canada",Apartment,3300,2.50,2,43.7668052,-79.3821482,0,1,1,1,1,1,1,1350,0,1,59,71,50,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/22wAAOSw4CJfCh1R/$_27.JPG,https://i.ebayimg.com/00/s/MzE5WDQ4MA==/z/LmYAAOSw6upfCh1f/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZFUAAOSw8npfCh1x/$_2.JPG,
"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1.00,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG,
"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1.00,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG,
"
                            840 Queens Plate drive One Bed+ den & two full wash for Lease
                        ","840 Queens Plate Dr, Etobicoke, ON M9W 7J9, Canada",Apartment,1950,1.50,2,43.7203841,-79.6032718,0,1,1,1,1,1,1,700,0,1,55,68,59,,,,
"
                            1  BEDROOM BASEMENT APARTMENT FOR RENT BROWNS LINE & EVANS $1300
                        ","503 Brown's Line, Etobicoke, ON M8W 3V1, Canada",Apartment,1300,1.00,1,43.6033251,-79.5455261,0,0,0,1,1,0,0,750,0,1,66,58,59,https://i.ebayimg.com/00/s/NDQ4WDgwMA==/z/6BoAAOSwBktfCho2/$_27.JPG,https://i.ebayimg.com/00/s/NDE3WDgwMA==/z/hGcAAOSwvWVfCho5/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/5eoAAOSwSJpfCho0/$_2.JPG,
"
                            153 St George - Studio Apartment for Rent
                        ","153 St. George Street, Toronto, ON, M5R 2L9",Apartment,1650,1.00,1,43.6695853,-79.4002032,0,1,1,1,0,0,0,500,0,0,90,99,10,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/YfEAAOSwxOJfChjh/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/7l0AAOSwKtdfChjh/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/HT0AAOSwJBFfChjh/$_2.JPG,
"
                            Tridel Luxury at 700/710 Humberwood Blvd for Lease
                        ","710 Humberwood Blvd, Etobicoke, ON M9W 7J5, Canada",Apartment,2300,2.00,2,43.7244805,-79.61617,0,1,1,1,1,1,1,800,0,1,26,74,49,,,,
"
                            Renovated two bedroom, Kingston and Woodbine, Upper Beaches
                        ","501 Kingston Road, Toronto, ON, M4L 1V7",Apartment,2150,2.00,1,43.6772305,-79.3026732,0,1,1,1,1,0,0,833,0,0,69,79,65,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/vXUAAOSwLg1e9wxP/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/I34AAOSwLzBe9wxP/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/H2kAAOSwFwRe9wxO/$_2.JPG,
"
                            Renovated two bedroom,  Bloor and Castle Frank, Rosedale
                        ","36 Castle Frank Road, Toronto, ON, M4W 2Z2",Apartment,2720,2.00,1,43.6766132,-79.3697199,0,1,1,1,1,0,0,1050,0,1,41,91,60,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/fBoAAOSweFhe4ZLL/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/WqoAAOSwgJNe4ZLS/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZlMAAOSwez9e4ZLT/$_2.JPG,
"
                            Renovated two bedroom, Queen East and Victoria Park, Beaches
                        ","3008 - 3010 Queen Street East, Toronto, ON, M1N 1A4",Apartment,2150,2.00,1,43.6754357,-79.2773995,0,1,1,1,0,0,0,750,0,1,59,68,35,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZpoAAOSwavZe4ZhH/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SfUAAOSwKhBe4ZhH/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/WYEAAOSwYzVe4ZhH/$_2.JPG,
"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1.00,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,350,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZfsAAOSweLZe4XPK/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/tggAAOSwUIhe4XPR/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ds4AAOSwc59e4XPJ/$_2.JPG,
"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1.00,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,273,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/zNUAAOSwH9he4XPP/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/4uwAAOSwoeVe4XPJ/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/JggAAOSwPq1e4XPJ/$_2.JPG,
"
                            1 Bedroom in 2 Bedroom/Aug 1st/Subway line on quiet street
                        ",", Toronto M4J1P8 ON, Canada",Apartment,750,2.00,1,43.6840227,-79.3256073,1,1,1,0,1,0,0,100,1,1,89,81,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xFQAAOSwQ8BfChhL/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zxgAAOSwLaFfChhf/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~C4AAOSwkXlfChhV/$_2.JPG,
"
                            2 bdrm Penthouse, + terrace- Fashion District
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,3300,2.00,1,43.6432618,-79.3998572,0,1,1,1,1,0,1,858,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/IHEAAOSw84xe4-Af/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/oVEAAOSwnJJe4-Ag/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/UqYAAOSwuDte4-Af/$_2.JPG,
"
                            Downtown- 1 bedroom + den + dining room
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2625,1.50,1,43.6432618,-79.3998572,0,1,0,1,0,0,1,726,0,1,97,10,66,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/GEIAAOSwYApe4-Ah/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yyoAAOSwRNde4-Ao/$_2.JPG,https://i.ebayimg.com/00/s/NjgzWDEwMjU=/z/vy8AAOSwzO5e4-Ah/$_2.JPG,
"
                            2 bdrm in the heart of King West
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2690,2.00,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,747,0,1,97,10,66,https://i.ebayimg.com/00/s/MTYwMFgxMjgw/z/P-QAAOSw1Exe7nTd/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/IrcAAOSwIOhe7nTa/$_2.JPG,https://i.ebayimg.com/00/s/MTAwMlgxNTAw/z/o6AAAOSwCgRe7nTY/$_2.JPG,
"
                            Fashion District- 1 bedroom + den
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2499,1.50,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,694,0,1,97,10,66,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/8tQAAOSw7vVe4-Ag/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/2lcAAOSwQBNe4-Ag/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/b-YAAOSwLrle4-Ah/$_2.JPG,
"
                            2  bedroom, 2 bath in the heart of King West
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,3195,2.50,2,43.6432618,-79.3998572,0,1,1,1,0,0,1,887,0,1,97,10,66,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Q9cAAOSwdYFe4-Am/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JncAAOSwYN5e4-Am/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjgw/z/8tsAAOSwh3Ve4-Ak/$_2.JPG,
"
                            Fashion District -1 bedroom + den
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2375,1.00,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,625,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/KrsAAOSwG7FfCMkh/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjgw/z/pZMAAOSwSmxfCMkn/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/PUMAAOSwogVfCMkh/$_2.JPG,
"
                            King West-1 bedroom, brand new!!
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,1995,1.00,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,487,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FukAAOSwxahe4-Ag/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gVoAAOSwJp5e4-Ag/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/EcUAAOSwvhte4-Ag/$_2.JPG,
"
                            Bretton Place - Studio Apartment for Rent
                        ","44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,1400,1.00,1,43.685763,-79.391121,0,1,1,1,0,0,1,402,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/PlMAAOSwQhNfChPu/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/T6AAAOSw-dhfChPu/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gicAAOSwI1xfChPu/$_2.JPG,
